run_id,model,item_type,decision,item,reason
dl___week_1___design_engineering-2-4b5a4de9201e,baseline,prerequisite,rejected,Probability Theory -> Loss Functions,"Both are covered, but the source does not establish probability theory as a prerequisite for loss functions."
dl___week_1___design_engineering-2-4b5a4de9201e,baseline,prerequisite,rejected,Regression -> Loss Functions,"Regression is a supervised-learning problem type, but no directional dependency from regression to loss functions is stated."
dl___week_1___design_engineering-2-4b5a4de9201e,baseline,prerequisite,rejected,Classification -> Loss Functions,"Classification is a supervised-learning problem type, but no directional dependency from classification to loss functions is stated."
dl___week_1___design_engineering-2-4b5a4de9201e,baseline,prerequisite,rejected,Machine Learning -> Deep Learning,The source says deep learning is a subset of machine learning; this is a taxonomy relation rather than a stated learning prerequisite.
dl___week_1___design_engineering-2-4b5a4de9201e,baseline,prerequisite,rejected,Deep Learning -> Transformers,"Transformers and LLMs are listed as advanced topics, but the source does not state that deep learning is a prerequisite for learning transformers."
dl___week_1___design_engineering-2-4b5a4de9201e,gpt55,topic,unsupported,Design Engineering,"It appears as the course audience/disciplinary context and in the course title, rather than as a taught learning topic."
dl___week_1___design_engineering-2-4b5a4de9201e,gpt55,prerequisite,rejected,Deep Learning -> Transformers,"Both are course topics, and transformers are listed in the advanced section, but the source does not state a direct learning dependency between them."
dl___week_2___design_engineering-a7ff94af9bad,baseline,prerequisite,rejected,Neural Networks -> Artificial Neural Networks,"This is primarily a category/subtype relationship, not a directional learning prerequisite."
dl___week_2___design_engineering-a7ff94af9bad,baseline,prerequisite,rejected,Neural Networks -> Training Techniques,The relation is broad and associative; the source teaches specific methods such as loss minimization and gradient descent rather than a prerequisite concept named Training Techniques.
dl___week_2___design_engineering-a7ff94af9bad,baseline,prerequisite,rejected,Training Techniques -> Model Evaluation,"Training and performance evaluation are described as interconnected, but neither is established as a prerequisite for learning the other."
dl___week_2___design_engineering-a7ff94af9bad,baseline,prerequisite,rejected,Linear Separation -> Classification Techniques,"Linear separation is one classification setting, not a prerequisite for classification techniques generally."
dl___week_2___design_engineering-a7ff94af9bad,baseline,prerequisite,rejected,Regression Analysis -> Model Evaluation,"Evaluation assesses regression performance, but regression analysis is not a prerequisite for the general concept of model evaluation."
front_matter-1f6f329f9525,baseline,topic,unsupported,Statistical Learning,The excerpts contain statistical references but do not present Statistical Learning as a distinct learning topic.
front_matter-1f6f329f9525,baseline,topic,unsupported,Neural Computation,This phrase occurs as a publication title in the bibliography rather than as a substantive source concept.
front_matter-1f6f329f9525,baseline,prerequisite,rejected,Neural Networks -> Deep Learning,The stated subset/hierarchy relationship alone is not sufficient evidence of a strong prerequisite dependency.
front_matter-1f6f329f9525,baseline,prerequisite,rejected,Neural Networks -> Applications of Neural Networks,"The source supports neural-network applications, but does not establish this broad directional prerequisite relation."
front_matter-1f6f329f9525,baseline,prerequisite,rejected,Neural Networks -> Neural Network Evaluation,"Model knowledge may be useful for evaluation, but the excerpts do not establish it as a required learning dependency."
front_matter-1f6f329f9525,baseline,prerequisite,rejected,Training Techniques -> Neural Network Evaluation,"Training and evaluation are related activities, but effective training is not a prerequisite for learning evaluation."
front_matter-1f6f329f9525,baseline,prerequisite,rejected,Learning Representations -> Neural Networks,The source treats representation learning as a deep-learning topic; it does not support representation learning as a prerequisite for neural networks generally.
front_matter-1f6f329f9525,baseline,prerequisite,rejected,Statistical Learning -> Neural Computation,"Neither endpoint is established as a distinct instructional topic in the excerpts, and the claimed dependency is unsupported."
front_matter-1f6f329f9525,gpt55,topic,unsupported,Statistical Learning,The excerpts contain statistical references but do not present statistical learning as a distinct learning topic.
front_matter-1f6f329f9525,gpt55,topic,unsupported,Neural Computation,"This occurs primarily as a journal title in bibliography entries, not as a developed instructional concept."
front_matter-1f6f329f9525,gpt55,topic,unsupported,Neural Network Evaluation,"Evaluation is mentioned incidentally in citations, without a clearly presented topic on neural-network evaluation."
front_matter-1f6f329f9525,gpt55,prerequisite,rejected,Neural Networks -> Neural Computation,The target is not established as a distinct instructional topic and largely overlaps with the source concept.
front_matter-1f6f329f9525,gpt55,prerequisite,rejected,Neural Networks -> Neural Network Evaluation,"The target is not clearly supported as a topic, and the relation is too generic to establish a strong source-based dependency."
glossary-c9772e6502e2,baseline,prerequisite,rejected,Neural Networks -> Training Techniques,"The source defines neural networks and fine-tuning, but does not establish neural-network knowledge as a prerequisite for training techniques."
glossary-c9772e6502e2,baseline,prerequisite,rejected,Document Collections -> Retrieval Strategies,"A knowledge base supplies documents for retrieval, but this is a system-resource relationship rather than a learning prerequisite."
glossary-c9772e6502e2,baseline,prerequisite,rejected,Retrieval Strategies -> Search Techniques,Retrieval strategies are themselves forms of search/retrieval methods; the source does not support this directional dependency.
glossary-c9772e6502e2,baseline,prerequisite,rejected,Prompt Engineering -> Training Techniques,"Prompt engineering guides LLM outputs, while fine-tuning trains a model; no prerequisite relationship is stated."
glossary-c9772e6502e2,gpt55,prerequisite,rejected,Similarity Scores -> Vector Databases,"Similarity scoring is important for vector search, but understanding similarity scores is not a necessary prerequisite for the broader concept of a vector database."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Statistical Learning -> Regression,"Regression is a type of statistical learning, but this is a taxonomy relationship rather than a strong learning prerequisite."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Statistical Learning -> Support Vector Machines,"Support vector machines are included within statistical learning, but membership in a field is not a directional prerequisite."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Statistical Learning -> Neural Networks,"Neural networks are presented as a statistical learning approach, not as requiring statistical learning as a discrete prerequisite concept."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Statistical Learning -> Clustering,"Clustering is an unsupervised statistical learning method; this is a category-method relation, not a prerequisite."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Regression -> Regression Trees,"Regression trees are a tree-based method applicable to regression, but general regression is not established as a necessary prerequisite for learning them."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Model Evaluation -> Regression,Model evaluation assesses regression methods after they are fit; it is not a prerequisite for learning regression.
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Model Evaluation -> Support Vector Machines,"Evaluation can be applied to support vector machines, but it is not a prerequisite for understanding the method."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Model Evaluation -> Neural Networks,Evaluation is used to assess neural-network performance rather than serving as a prerequisite for neural networks.
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Model Evaluation -> Clustering,"Evaluation may be applied to clustering results, but the source does not establish it as a required prior concept."
islp_website-278d3bdd49a8,baseline,prerequisite,rejected,Survival Analysis -> Model Evaluation,Survival analysis is a specialized regression setting; it does not provide a directional prerequisite for model evaluation.
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Statistical Learning -> Regression,"Regression is presented as a type of statistical learning problem/method, not as a concept that requires statistical learning as a prior learning dependency."
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Statistical Learning -> Clustering,Clustering is categorized as an unsupervised statistical learning task; this is a taxonomy relation rather than a prerequisite.
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Statistical Learning -> Survival Analysis,"The source lists survival analysis as a statistical learning topic, but does not establish that general statistical learning is a required prerequisite for learning it."
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Statistical Learning -> Dimensionality Reduction,"Dimensionality reduction is discussed within an unsupervised-learning application, but the source does not state a directional prerequisite dependency."
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Regression -> Regression Trees,"Regression trees are a tree-based method for regression, but being an application/category relation does not establish that general regression must be learned first."
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Model Evaluation -> Support Vector Machines,"Evaluation can be applied to support vector machines, but applicability for assessment is not a prerequisite relationship."
islrv2_corrected_june_2023-7ed447d1a513,baseline,prerequisite,rejected,Model Evaluation -> Neural Networks,"Evaluation can be used to assess neural networks, but the source does not present model evaluation as a required prior concept for neural networks."
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Artificial Neural Networks,Neural networks are not discussed in the source.
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Loss Functions,"The source minimizes geometric distance for projection, not a machine-learning loss function."
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Regression,Regression is not discussed.
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Classification,Classification is not discussed.
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Training Techniques,Model training methods are not discussed.
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Exercises,This is a document section/type rather than a learning concept.
linear_algebra-02de2e03aa08,baseline,topic,unsupported,Machine Learning Fundamentals,The source is a linear-algebra exercise and does not present machine-learning fundamentals.
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Linear Algebra -> Artificial Neural Networks,"Although generally plausible, artificial neural networks are absent from the source."
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Machine Learning Fundamentals -> Loss Functions,Neither machine-learning fundamentals nor loss functions are presented.
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Machine Learning Fundamentals -> Regression,Neither concept is discussed in the source.
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Machine Learning Fundamentals -> Classification,Neither concept is discussed in the source.
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Machine Learning Fundamentals -> Training Techniques,Neither concept is discussed in the source.
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Loss Functions -> Training Techniques,Neither machine-learning concept appears in the source.
linear_algebra-02de2e03aa08,baseline,prerequisite,rejected,Exercises -> Machine Learning Fundamentals,"Exercises are a content format, not a directional conceptual prerequisite, and machine-learning fundamentals are absent."
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Artificial Neural Networks,The source contains no neural-network content.
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Loss Functions,The text minimizes a geometric distance for projection but does not discuss loss functions as a learning concept.
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Regression,The source contains no regression models or regression tasks.
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Classification,The source contains no classification tasks or labels.
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Training Techniques,The source does not address model training techniques.
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Exercises,This is a document section/type rather than a meaningful learning concept.
linear_algebra-02de2e03aa08,gpt55,topic,unsupported,Machine Learning Fundamentals,The source is a linear-algebra exercise and does not present machine-learning fundamentals.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Linear Algebra -> Artificial Neural Networks,"Although generally plausible, artificial neural networks are not represented in the source."
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Linear Algebra -> Regression,Regression is not represented in the source.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Machine Learning Fundamentals -> Loss Functions,Neither machine-learning fundamentals nor loss functions are presented as source concepts.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Machine Learning Fundamentals -> Regression,Neither concept is represented in the source.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Machine Learning Fundamentals -> Classification,Neither concept is represented in the source.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Machine Learning Fundamentals -> Training Techniques,Neither concept is represented in the source.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Machine Learning Fundamentals -> Artificial Neural Networks,Neither concept is represented in the source.
linear_algebra-02de2e03aa08,gpt55,prerequisite,rejected,Loss Functions -> Training Techniques,The source does not discuss loss functions or training techniques.
quickstart-007d88a49ebb,baseline,topic,unsupported,core dependencies management,The source lists and installs core dependencies but does not discuss dependency management as a learning topic.
quickstart-007d88a49ebb,baseline,topic,unsupported,print testing methodology,"Print statements are used in a quick verification script, but no testing methodology is taught."
quickstart-007d88a49ebb,baseline,topic,unsupported,create_collection unit test,"The source creates a Chroma collection in a setup check, not as a unit test."
quickstart-007d88a49ebb,baseline,topic,unsupported,test collection implementation,"The source tests that a collection can be created and populated, not collection implementation."
quickstart-007d88a49ebb,baseline,topic,unsupported,requirements.txt file structure,The source instructs installing from requirements.txt but does not describe its structure.
quickstart-007d88a49ebb,baseline,topic,unsupported,start guide for new users,"This is a redundant, overly generic restatement rather than a distinct source concept."
quickstart-007d88a49ebb,baseline,topic,unsupported,rag_tutorial for creating collections,"The repository path is mentioned, but it is not presented as a concept for creating collections."
quickstart-007d88a49ebb,baseline,prerequisite,rejected,general dependencies overview -> core dependencies management,Neither a dependency overview nor dependency management is taught as a directional learning dependency.
quickstart-007d88a49ebb,baseline,prerequisite,rejected,core dependencies management -> pip dependencies installation,The source gives an installation command but does not establish dependency management as a prerequisite concept.
quickstart-007d88a49ebb,baseline,prerequisite,rejected,requirements.txt file structure -> installing requirements from requirements.txt,The file structure is not covered and is not required to execute the provided pip command.
quickstart-007d88a49ebb,baseline,prerequisite,rejected,testing environment setup -> print testing methodology,"The source provides a quick setup check, not a print-based testing methodology."
quickstart-007d88a49ebb,baseline,prerequisite,rejected,print testing methodology -> verify functionality of components,No testing methodology is presented as prerequisite knowledge for verification.
quickstart-007d88a49ebb,baseline,prerequisite,rejected,verify functionality of components -> test collection implementation,The source does not discuss implementing or testing collections as a separate learning target.
quickstart-007d88a49ebb,baseline,prerequisite,rejected,rag_tutorial for creating collections -> create_collection unit test,Neither the proposed source concept nor a collection unit test is supported by the guide.
quickstart-007d88a49ebb,gpt55,topic,unsupported,core dependencies management,The source lists and installs core dependencies but does not discuss dependency management practices.
quickstart-007d88a49ebb,gpt55,topic,unsupported,general dependencies overview,"Dependencies are listed, but no general conceptual overview is provided."
quickstart-007d88a49ebb,gpt55,topic,unsupported,print testing methodology,"Print statements are used in a quick verification script, not presented as a testing methodology."
quickstart-007d88a49ebb,gpt55,topic,unsupported,create_collection unit test,"The source creates a test collection as a setup check, but does not define or discuss a unit test."
quickstart-007d88a49ebb,gpt55,topic,unsupported,test collection implementation,There is no collection implementation or test implementation described.
quickstart-007d88a49ebb,gpt55,topic,unsupported,requirements.txt file structure,The source instructs installing from requirements.txt but does not describe its structure.
quickstart-007d88a49ebb,gpt55,topic,unsupported,rag_tutorial for creating collections,rag_tutorial is only a repository path; it is not presented as a concept for creating collections.
quickstart-007d88a49ebb,gpt55,prerequisite,rejected,testing environment setup -> create_collection unit test,The source does not present collection creation as a unit test.
quickstart-007d88a49ebb,gpt55,prerequisite,rejected,testing environment setup -> test collection implementation,No collection implementation or associated test implementation is described.
readme-3ceb60c79421,baseline,topic,unsupported,Contextual Learning,"The source discusses integrating retrieved context into prompts, not contextual learning as a learning concept."
readme-3ceb60c79421,baseline,topic,unsupported,Chatbots in ML,"Chatbots are mentioned only as an application of RAG, not as a tutorial concept or ML topic developed in the source."
readme-3ceb60c79421,baseline,topic,unsupported,Neural Networks,Neural networks are not discussed in the source.
readme-3ceb60c79421,baseline,topic,unsupported,Loss Functions,Loss functions are not discussed in the source.
readme-3ceb60c79421,baseline,topic,unsupported,Model Training,"The tutorial focuses on RAG construction and use of pretrained models, not model training."
readme-3ceb60c79421,baseline,topic,unsupported,Technical Tutorials,This describes the resource format rather than a substantive learning concept taught by the source.
readme-3ceb60c79421,baseline,prerequisite,rejected,Neural Networks -> Loss Functions,Neither concept is taught or supported by the source.
readme-3ceb60c79421,baseline,prerequisite,rejected,Model Training -> Loss Functions,Neither concept is taught or supported by the source.
readme-3ceb60c79421,baseline,prerequisite,rejected,Model Training -> Neural Networks,Neither concept is taught or supported by the source.
readme-3ceb60c79421,baseline,prerequisite,rejected,Retrieval-Augmented Generation (RAG) -> Technical Tutorials,"A tutorial is a resource format, not a target concept requiring RAG as a prerequisite."
readme-3ceb60c79421,baseline,prerequisite,rejected,Chatbots in ML -> Technical Tutorials,"This is an unsupported association between an application and a resource format, not a learning dependency."
readme-3ceb60c79421,gpt55,topic,unsupported,Contextual Learning,"The source discusses augmenting prompts with retrieved context, not contextual learning as a learning concept."
readme-3ceb60c79421,gpt55,topic,unsupported,Neural Networks,Neural networks are not covered in the source.
readme-3ceb60c79421,gpt55,topic,unsupported,Loss Functions,Loss functions are not discussed.
readme-3ceb60c79421,gpt55,topic,unsupported,Model Training,"The tutorial focuses on using embeddings, retrieval, and LLM APIs rather than training models."
readme-3ceb60c79421,gpt55,topic,unsupported,Technical Tutorials,"The document is itself a tutorial, but technical tutorials are not presented as a learning topic."
readme-3ceb60c79421,gpt55,prerequisite,rejected,Loss Functions -> Model Training,"Although this relationship is generally valid, neither loss functions nor model training is covered by the source."
sgd_and_cost_structure-84a4549929c0,baseline,topic,unsupported,Neural Network Architecture,The source mentions model types and layers but does not present neural-network architecture as a learning topic.
sgd_and_cost_structure-84a4549929c0,baseline,prerequisite,rejected,Neural Networks -> Neural Network Architecture,"Architecture is not substantively taught in the source, and this is not an established directional dependency here."
sgd_and_cost_structure-84a4549929c0,baseline,prerequisite,rejected,Gradient Descent -> Training Dynamics,"Gradient descent is one subject of the training dynamics discussion, but the source does not establish it as a required prerequisite."
sgd_and_cost_structure-84a4549929c0,baseline,prerequisite,rejected,Optimization Techniques -> Eigenvalues in Optimization,"Eigenvalues arise specifically through Hessian-based curvature and critical-point analysis, not as a prerequisite consequence of optimization techniques broadly."
sgd_and_cost_structure-84a4549929c0,baseline,prerequisite,rejected,Training Dynamics -> Experimental Techniques,"Visualization and experiments are evaluation approaches, not a strong prerequisite dependency from training dynamics."
sgd_and_cost_structure-84a4549929c0,gpt55,topic,unsupported,Neural Network Architecture,"The source mentions model types and layers, but does not substantively cover architectural design as a learning topic."
sgd_and_cost_structure-84a4549929c0,gpt55,prerequisite,rejected,Neural Networks -> Neural Network Architecture,"This is a broad hierarchical relationship rather than a source-supported directional prerequisite, and architecture is not substantively taught."
sgd_and_cost_structure-84a4549929c0,gpt55,prerequisite,rejected,Gradient Descent -> Eigenvalues in Optimization,The source uses Hessian eigenvalues to analyze curvature and critical points; this does not establish gradient descent as a prerequisite for eigenvalues.
